Eddy_Viscosity,Mach,Nu_Tilde,Points_0,Points_1,Points_2,Pressure_Coefficient
0,0,0,1,0,0,-0.641428
0,0,0,0.992739,0.00151925,0,-0.606781
0,0,0,0.985523,0.00298981,0,-0.631339
0,0,0,0.978353,0.00442412,0,-0.623155
0,0,0,0.971231,0.0058254,0,-0.625149
0,0,0,0.964156,0.00719657,0,-0.625494
0,0,0,0.957129,0.00853886,0,-0.627386
0,0,0,0.950149,0.00985441,0,-0.62972
0,0,0,0.943216,0.0111454,0,-0.632653
0,0,0,0.936331,0.0124123,0,-0.635957
0,0,0,0.929492,0.0136555,0,-0.639547
0,0,0,0.9227,0.0148758,0,-0.643301
0,0,0,0.915955,0.0160741,0,-0.647145
0,0,0,0.909257,0.0172512,0,-0.651005
0,0,0,0.902604,0.0184074,0,-0.654831
0,0,0,0.895997,0.0195429,0,-0.658574
0,0,0,0.889435,0.0206585,0,-0.662194
0,0,0,0.882919,0.0217549,0,-0.665666
0,0,0,0.876448,0.0228325,0,-0.66897
0,0,0,0.870022,0.0238914,0,-0.67209
0,0,0,0.86364,0.0249318,0,-0.67501
0,0,0,0.857303,0.0259541,0,-0.677719
0,0,0,0.851009,0.0269588,0,-0.680225
0,0,0,0.844759,0.0279463,0,-0.682519
0,0,0,0.838553,0.0289166,0,-0.684619
0,0,0,0.832389,0.0298701,0,-0.686508
0,0,0,0.826269,0.0308068,0,-0.688217
0,0,0,0.82019,0.0317268,0,-0.689732
0,0,0,0.814155,0.0326299,0,-0.691075
0,0,0,0.80816,0.0335165,0,-0.692243
0,0,0,0.802208,0.0343865,0,-0.693255
0,0,0,0.796297,0.0352404,0,-0.694118
0,0,0,0.790427,0.0360781,0,-0.694848
0,0,0,0.784597,0.0368999,0,-0.695451
0,0,0,0.778808,0.0377056,0,-0.69594
0,0,0,0.77306,0.0384955,0,-0.69632
0,0,0,0.767351,0.0392698,0,-0.696606
0,0,0,0.761682,0.0400286,0,-0.696805
0,0,0,0.756052,0.0407722,0,-0.696932
0,0,0,0.750462,0.0415009,0,-0.696994
0,0,0,0.74491,0.0422147,0,-0.697
0,0,0,0.739397,0.0429137,0,-0.696955
0,0,0,0.733922,0.0435979,0,-0.696867
0,0,0,0.728485,0.0442674,0,-0.696741
0,0,0,0.723086,0.0449225,0,-0.696583
0,0,0,0.717725,0.0455634,0,-0.696403
0,0,0,0.712401,0.0461902,0,-0.696197
0,0,0,0.707114,0.0468031,0,-0.695987
0,0,0,0.701864,0.0474024,0,-0.695753
0,0,0,0.696651,0.0479881,0,-0.695529
0,0,0,0.691474,0.0485606,0,-0.695284
0,0,0,0.686333,0.0491198,0,-0.695055
0,0,0,0.681227,0.0496661,0,-0.694814
0,0,0,0.676158,0.0501994,0,-0.694586
0,0,0,0.671124,0.0507198,0,-0.694355
0,0,0,0.666124,0.0512276,0,-0.694133
0,0,0,0.66116,0.0517227,0,-0.693915
0,0,0,0.656231,0.0522054,0,-0.693706
0,0,0,0.651335,0.0526758,0,-0.693502
0,0,0,0.646474,0.053134,0,-0.69331
0,0,0,0.641647,0.0535801,0,-0.693125
0,0,0,0.636854,0.0540142,0,-0.692953
0,0,0,0.632094,0.0544364,0,-0.692787
0,0,0,0.627367,0.0548466,0,-0.692631
0,0,0,0.622674,0.055245,0,-0.692482
0,0,0,0.618013,0.0556315,0,-0.692341
0,0,0,0.613385,0.0560062,0,-0.692206
0,0,0,0.608789,0.0563692,0,-0.692079
0,0,0,0.604225,0.0567205,0,-0.691957
0,0,0,0.599693,0.0570602,0,-0.691843
0,0,0,0.595193,0.0573884,0,-0.691732
0,0,0,0.590724,0.057705,0,-0.691631
0,0,0,0.586286,0.0580102,0,-0.691531
0,0,0,0.58188,0.058304,0,-0.691443
0,0,0,0.577504,0.0585865,0,-0.691351
0,0,0,0.573159,0.0588577,0,-0.691277
0,0,0,0.568844,0.0591177,0,-0.691194
0,0,0,0.564559,0.0593668,0,-0.691129
0,0,0,0.560305,0.0596051,0,-0.691061
0,0,0,0.55608,0.0598328,0,-0.691006
0,0,0,0.551885,0.0600501,0,-0.690956
0,0,0,0.547719,0.0602572,0,-0.690918
0,0,0,0.543582,0.0604544,0,-0.690887
0,0,0,0.539475,0.0606418,0,-0.690869
0,0,0,0.535396,0.0608197,0,-0.690863
0,0,0,0.531346,0.0609883,0,-0.690872
0,0,0,0.527324,0.0611479,0,-0.690894
0,0,0,0.523331,0.0612986,0,-0.690933
0,0,0,0.519366,0.0614408,0,-0.690988
0,0,0,0.515429,0.0615746,0,-0.691061
0,0,0,0.511519,0.0617002,0,-0.691152
0,0,0,0.507637,0.0618179,0,-0.691261
0,0,0,0.503782,0.0619278,0,-0.691389
0,0,0,0.499954,0.0620302,0,-0.691536
0,0,0,0.496154,0.0621252,0,-0.691702
0,0,0,0.49238,0.0622132,0,-0.691884
0,0,0,0.488632,0.0622942,0,-0.69209
0,0,0,0.484912,0.0623685,0,-0.692306
0,0,0,0.481217,0.0624362,0,-0.692551
0,0,0,0.477548,0.0624977,0,-0.692797
0,0,0,0.473905,0.062553,0,-0.693079
0,0,0,0.470288,0.0626024,0,-0.693355
0,0,0,0.466697,0.0626459,0,-0.693666
0,0,0,0.46313,0.0626839,0,-0.693973
0,0,0,0.459589,0.0627164,0,-0.694304
0,0,0,0.456073,0.0627435,0,-0.694637
0,0,0,0.452581,0.0627656,0,-0.694986
0,0,0,0.449115,0.0627826,0,-0.695339
0,0,0,0.445672,0.0627948,0,-0.695703
0,0,0,0.442254,0.0628023,0,-0.696071
0,0,0,0.43886,0.0628052,0,-0.696446
0,0,0,0.43549,0.0628037,0,-0.696825
0,0,0,0.432143,0.0627979,0,-0.697208
0,0,0,0.42882,0.0627879,0,-0.697595
0,0,0,0.425521,0.0627738,0,-0.697983
0,0,0,0.422244,0.0627558,0,-0.698373
0,0,0,0.418991,0.0627339,0,-0.698765
0,0,0,0.415761,0.0627083,0,-0.699157
0,0,0,0.412553,0.0626791,0,-0.699548
0,0,0,0.409368,0.0626462,0,-0.699939
0,0,0,0.406205,0.0626099,0,-0.700326
0,0,0,0.403064,0.0625701,0,-0.700716
0,0,0,0.399946,0.0625271,0,-0.701095
0,0,0,0.396849,0.0624807,0,-0.701483
0,0,0,0.393774,0.0624312,0,-0.701851
0,0,0,0.390721,0.0623785,0,-0.702236
0,0,0,0.387689,0.0623228,0,-0.702594
0,0,0,0.384678,0.062264,0,-0.702968
0,0,0,0.381689,0.0622023,0,-0.703319
0,0,0,0.37872,0.0621377,0,-0.703677
0,0,0,0.375772,0.0620703,0,-0.70402
0,0,0,0.372845,0.062,0,-0.704362
0,0,0,0.369938,0.0619271,0,-0.704695
0,0,0,0.367052,0.0618515,0,-0.705023
0,0,0,0.364185,0.0617733,0,-0.705345
0,0,0,0.361339,0.0616925,0,-0.705662
0,0,0,0.358513,0.0616092,0,-0.705974
0,0,0,0.355706,0.0615235,0,-0.706283
0,0,0,0.352919,0.0614354,0,-0.706587
0,0,0,0.350151,0.0613449,0,-0.70689
0,0,0,0.347403,0.0612522,0,-0.707189
0,0,0,0.344674,0.0611572,0,-0.707487
0,0,0,0.341963,0.06106,0,-0.707783
0,0,0,0.339272,0.0609606,0,-0.708078
0,0,0,0.336599,0.0608592,0,-0.708372
0,0,0,0.333945,0.0607556,0,-0.708667
0,0,0,0.33131,0.0606501,0,-0.708958
0,0,0,0.328692,0.0605425,0,-0.709253
0,0,0,0.326093,0.060433,0,-0.709543
0,0,0,0.323512,0.0603216,0,-0.70984
0,0,0,0.320949,0.0602084,0,-0.710126
0,0,0,0.318403,0.0600934,0,-0.710425
0,0,0,0.315875,0.0599766,0,-0.710708
0,0,0,0.313365,0.059858,0,-0.711005
0,0,0,0.310871,0.0597378,0,-0.711289
0,0,0,0.308396,0.059616,0,-0.711578
0,0,0,0.305937,0.0594925,0,-0.71186
0,0,0,0.303495,0.0593675,0,-0.712142
0,0,0,0.30107,0.0592409,0,-0.712418
0,0,0,0.298661,0.0591129,0,-0.712694
0,0,0,0.29627,0.0589834,0,-0.712965
0,0,0,0.293894,0.0588525,0,-0.713234
0,0,0,0.291535,0.0587202,0,-0.713498
0,0,0,0.289192,0.0585866,0,-0.713761
0,0,0,0.286866,0.0584517,0,-0.714019
0,0,0,0.284555,0.0583155,0,-0.714276
0,0,0,0.28226,0.0581781,0,-0.714529
0,0,0,0.27998,0.0580395,0,-0.714781
0,0,0,0.277717,0.0578996,0,-0.715029
0,0,0,0.275468,0.0577586,0,-0.715276
0,0,0,0.273235,0.0576164,0,-0.715521
0,0,0,0.271018,0.0574731,0,-0.715763
0,0,0,0.268815,0.0573286,0,-0.716006
0,0,0,0.266627,0.057183,0,-0.716246
0,0,0,0.264455,0.0570364,0,-0.716492
0,0,0,0.262297,0.0568887,0,-0.716729
0,0,0,0.260153,0.0567399,0,-0.716981
0,0,0,0.258024,0.0565901,0,-0.717218
0,0,0,0.25591,0.0564393,0,-0.71748
0,0,0,0.25381,0.0562875,0,-0.71772
0,0,0,0.251724,0.0561347,0,-0.717987
0,0,0,0.249652,0.055981,0,-0.718239
0,0,0,0.247594,0.0558264,0,-0.718507
0,0,0,0.24555,0.0556708,0,-0.718771
0,0,0,0.24352,0.0555143,0,-0.719043
0,0,0,0.241503,0.055357,0,-0.719316
0,0,0,0.2395,0.0551988,0,-0.719594
0,0,0,0.237511,0.0550398,0,-0.719874
0,0,0,0.235534,0.05488,0,-0.720159
0,0,0,0.233571,0.0547193,0,-0.720446
0,0,0,0.231621,0.0545579,0,-0.720737
0,0,0,0.229684,0.0543957,0,-0.721029
0,0,0,0.22776,0.0542328,0,-0.721324
0,0,0,0.225849,0.0540692,0,-0.721619
0,0,0,0.22395,0.0539048,0,-0.721915
0,0,0,0.222064,0.0537398,0,-0.72221
0,0,0,0.220191,0.0535741,0,-0.722506
0,0,0,0.21833,0.0534077,0,-0.7228
0,0,0,0.216481,0.0532407,0,-0.723092
0,0,0,0.214645,0.053073,0,-0.723383
0,0,0,0.21282,0.0529047,0,-0.723668
0,0,0,0.211008,0.0527358,0,-0.723955
0,0,0,0.209207,0.0525663,0,-0.72423
0,0,0,0.207419,0.0523962,0,-0.724514
0,0,0,0.205642,0.0522255,0,-0.724775
0,0,0,0.203877,0.0520542,0,-0.725055
0,0,0,0.202123,0.0518823,0,-0.725303
0,0,0,0.200381,0.0517099,0,-0.72557
0,0,0,0.19865,0.051537,0,-0.725808
0,0,0,0.19693,0.0513635,0,-0.726055
0,0,0,0.195221,0.0511895,0,-0.726283
0,0,0,0.193524,0.0510149,0,-0.726512
0,0,0,0.191837,0.0508399,0,-0.726728
0,0,0,0.190162,0.0506644,0,-0.726943
0,0,0,0.188497,0.0504884,0,-0.727149
0,0,0,0.186843,0.0503119,0,-0.727356
0,0,0,0.1852,0.0501349,0,-0.727558
0,0,0,0.183567,0.0499575,0,-0.727762
0,0,0,0.181944,0.0497797,0,-0.727965
0,0,0,0.180332,0.0496014,0,-0.728173
0,0,0,0.178731,0.0494227,0,-0.728384
0,0,0,0.177139,0.0492435,0,-0.728601
0,0,0,0.175558,0.0490639,0,-0.728823
0,0,0,0.173986,0.0488839,0,-0.729055
0,0,0,0.172425,0.0487034,0,-0.729292
0,0,0,0.170873,0.0485225,0,-0.72954
0,0,0,0.169331,0.0483412,0,-0.729794
0,0,0,0.167799,0.0481595,0,-0.730058
0,0,0,0.166277,0.0479774,0,-0.730328
0,0,0,0.164764,0.0477949,0,-0.730608
0,0,0,0.16326,0.0476119,0,-0.73089
0,0,0,0.161766,0.0474286,0,-0.731184
0,0,0,0.160281,0.0472448,0,-0.731474
0,0,0,0.158806,0.0470607,0,-0.731779
0,0,0,0.157339,0.0468762,0,-0.732072
0,0,0,0.155882,0.0466913,0,-0.732383
0,0,0,0.154434,0.0465061,0,-0.732675
