Eddy_Viscosity,Mach,Nu_Tilde,Points_0,Points_1,Points_2,Pressure_Coefficient
0,0,0,1,0,0,0.174518
0,0,0,0.998654,0.000194975,0,0.179364
0,0,0,0.997309,0.000390634,0,0.176005
0,0,0,0.995963,0.000585561,0,0.169997
0,0,0,0.994617,0.000779617,0,0.170022
0,0,0,0.993272,0.000973484,0,0.169058
0,0,0,0.991926,0.00116744,0,0.168345
0,0,0,0.99058,0.00136111,0,0.167275
0,0,0,0.989234,0.0015543,0,0.166219
0,0,0,0.987888,0.001747,0,0.1651
0,0,0,0.986542,0.00193928,0,0.164041
0,0,0,0.985196,0.00213123,0,0.162919
0,0,0,0.98385,0.00232296,0,0.161827
0,0,0,0.982504,0.0025145,0,0.160704
0,0,0,0.981157,0.00270573,0,0.159557
0,0,0,0.979811,0.00289654,0,0.158451
0,0,0,0.978465,0.00308689,0,0.15728
0,0,0,0.977119,0.00327687,0,0.156135
0,0,0,0.975772,0.00346661,0,0.154965
0,0,0,0.974426,0.0036562,0,0.153793
0,0,0,0.973079,0.00384561,0,0.152605
0,0,0,0.971733,0.00403475,0,0.151403
0,0,0,0.970386,0.00422352,0,0.150225
0,0,0,0.96904,0.00441184,0,0.14899
0,0,0,0.967693,0.00459975,0,0.147814
0,0,0,0.966346,0.00478729,0,0.146552
0,0,0,0.965,0.0049745,0,0.145366
0,0,0,0.963653,0.00516142,0,0.144108
0,0,0,0.962306,0.00534807,0,0.142881
0,0,0,0.960959,0.00553444,0,0.141628
0,0,0,0.959612,0.00572054,0,0.140398
0,0,0,0.958265,0.00590635,0,0.139114
0,0,0,0.956918,0.00609189,0,0.137875
0,0,0,0.955571,0.00627712,0,0.136607
0,0,0,0.954224,0.00646204,0,0.135303
0,0,0,0.952877,0.00664662,0,0.13408
0,0,0,0.95153,0.00683087,0,0.132751
0,0,0,0.950183,0.00701476,0,0.131481
0,0,0,0.948835,0.00719833,0,0.130202
0,0,0,0.947488,0.00738157,0,0.128896
0,0,0,0.946141,0.0075645,0,0.127577
0,0,0,0.944793,0.00774713,0,0.126324
0,0,0,0.943446,0.00792947,0,0.124951
0,0,0,0.942099,0.00811152,0,0.123686
0,0,0,0.940751,0.0082933,0,0.122351
0,0,0,0.939404,0.0084748,0,0.12101
0,0,0,0.938056,0.00865603,0,0.119707
0,0,0,0.936708,0.00883701,0,0.11835
0,0,0,0.935361,0.0090177,0,0.117023
0,0,0,0.934013,0.0091981,0,0.115677
0,0,0,0.932665,0.00937819,0,0.114323
0,0,0,0.931318,0.00955795,0,0.112991
0,0,0,0.92997,0.00973737,0,0.111618
0,0,0,0.928622,0.00991644,0,0.110264
0,0,0,0.927274,0.0100952,0,0.10892
0,0,0,0.925926,0.0102736,0,0.107541
0,0,0,0.924578,0.0104517,0,0.106179
0,0,0,0.92323,0.0106295,0,0.10481
0,0,0,0.921882,0.0108071,0,0.103436
0,0,0,0.920534,0.0109844,0,0.102044
0,0,0,0.919186,0.0111615,0,0.100691
0,0,0,0.917838,0.0113383,0,0.0992742
0,0,0,0.916489,0.0115148,0,0.0979162
0,0,0,0.915141,0.0116911,0,0.0965083
0,0,0,0.913793,0.011867,0,0.0951212
0,0,0,0.912445,0.0120427,0,0.0937275
0,0,0,0.911096,0.0122181,0,0.0923274
0,0,0,0.909748,0.0123932,0,0.090919
0,0,0,0.9084,0.012568,0,0.0895132
0,0,0,0.907051,0.0127425,0,0.0881376
0,0,0,0.905703,0.0129168,0,0.0866988
0,0,0,0.904354,0.0130908,0,0.0853333
0,0,0,0.903006,0.0132646,0,0.0838909
0,0,0,0.901657,0.0134381,0,0.0824941
0,0,0,0.900308,0.0136113,0,0.0811028
0,0,0,0.89896,0.0137842,0,0.0796516
0,0,0,0.897611,0.0139567,0,0.0782915
0,0,0,0.896262,0.014129,0,0.0768238
0,0,0,0.894913,0.014301,0,0.0754492
0,0,0,0.893565,0.0144726,0,0.0740256
0,0,0,0.892216,0.0146438,0,0.0726065
0,0,0,0.890867,0.0148148,0,0.0712045
0,0,0,0.889518,0.0149855,0,0.069787
0,0,0,0.888169,0.0151559,0,0.0683644
0,0,0,0.88682,0.0153261,0,0.0669482
0,0,0,0.885471,0.0154961,0,0.0655368
0,0,0,0.884122,0.0156658,0,0.0640999
0,0,0,0.882773,0.0158353,0,0.0626853
0,0,0,0.881424,0.0160046,0,0.0612571
0,0,0,0.880075,0.0161736,0,0.0598203
0,0,0,0.878725,0.0163424,0,0.0584267
0,0,0,0.877376,0.0165109,0,0.0569484
0,0,0,0.876027,0.0166791,0,0.0555657
0,0,0,0.874678,0.0168471,0,0.0541185
0,0,0,0.873328,0.0170147,0,0.0526859
