Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,0.258705
0.998654,0.000194975,0,0.257622
0.997309,0.000390634,0,0.249294
0.995963,0.000585561,0,0.243355
0.994617,0.000779617,0,0.242606
0.993272,0.000973484,0,0.239123
0.991926,0.00116744,0,0.23674
0.99058,0.00136111,0,0.233904
0.989234,0.0015543,0,0.231377
0.987888,0.001747,0,0.228701
0.986542,0.00193928,0,0.226181
0.985196,0.00213123,0,0.223536
0.98385,0.00232296,0,0.221005
0.982504,0.0025145,0,0.218382
0.981157,0.00270573,0,0.215797
0.979811,0.00289654,0,0.213279
0.978465,0.00308689,0,0.210682
0.977119,0.00327687,0,0.20817
0.975772,0.00346661,0,0.205608
0.974426,0.0036562,0,0.203071
0.973079,0.00384561,0,0.2005
0.971733,0.00403475,0,0.197952
0.970386,0.00422352,0,0.195432
0.96904,0.00441184,0,0.192874
0.967693,0.00459975,0,0.190415
0.966346,0.00478729,0,0.187829
0.965,0.0049745,0,0.185412
0.963653,0.00516142,0,0.182852
0.962306,0.00534807,0,0.18039
0.960959,0.00553444,0,0.177892
0.959612,0.00572054,0,0.175441
0.958265,0.00590635,0,0.172909
0.956918,0.00609189,0,0.170508
0.955571,0.00627712,0,0.167998
0.954224,0.00646204,0,0.165529
0.952877,0.00664662,0,0.163166
0.95153,0.00683087,0,0.160637
0.950183,0.00701476,0,0.158271
0.948835,0.00719833,0,0.155877
0.947488,0.00738157,0,0.15343
0.946141,0.0075645,0,0.15105
0.944793,0.00774713,0,0.148733
0.943446,0.00792947,0,0.146248
0.942099,0.00811152,0,0.144018
0.940751,0.0082933,0,0.141592
0.939404,0.0084748,0,0.139257
0.938056,0.00865603,0,0.136959
0.936708,0.00883701,0,0.134585
0.935361,0.0090177,0,0.132308
0.934013,0.0091981,0,0.129972
0.932665,0.00937819,0,0.127681
0.931318,0.00955795,0,0.125423
0.92997,0.00973737,0,0.123102
0.928622,0.00991644,0,0.12087
0.927274,0.0100952,0,0.118642
0.925926,0.0102736,0,0.116386
0.924578,0.0104517,0,0.114175
0.92323,0.0106295,0,0.11197
0.921882,0.0108071,0,0.109739
0.920534,0.0109844,0,0.10755
0.919186,0.0111615,0,0.105378
0.917838,0.0113383,0,0.103162
0.916489,0.0115148,0,0.101036
0.915141,0.0116911,0,0.0988409
0.913793,0.011867,0,0.096699
0.912445,0.0120427,0,0.0945635
0.911096,0.0122181,0,0.0924169
0.909748,0.0123932,0,0.0902535
0.9084,0.012568,0,0.0881643
0.907051,0.0127425,0,0.0860698
0.905703,0.0129168,0,0.0839515
0.904354,0.0130908,0,0.0819207
0.903006,0.0132646,0,0.0797644
0.901657,0.0134381,0,0.0777486
0.900308,0.0136113,0,0.0756801
0.89896,0.0137842,0,0.0736042
0.897611,0.0139567,0,0.0716293
0.896262,0.014129,0,0.069512
0.894913,0.014301,0,0.0675839
0.893565,0.0144726,0,0.0655528
0.892216,0.0146438,0,0.06358
0.890867,0.0148148,0,0.0616297
0.889518,0.0149855,0,0.0596703
0.888169,0.0151559,0,0.0576965
0.88682,0.0153261,0,0.0557755
0.885471,0.0154961,0,0.0538319
0.884122,0.0156658,0,0.0518762
0.882773,0.0158353,0,0.049957
0.881424,0.0160046,0,0.0479994
0.880075,0.0161736,0,0.0460884
0.878725,0.0163424,0,0.0441913
0.877376,0.0165109,0,0.0422007
0.876027,0.0166791,0,0.040389
0.874678,0.0168471,0,0.0384292
0.873328,0.0170147,0,0.0365526
0.871979,0.017182,0,0.0347012
0.870629,0.0173491,0,0.0328337
